,r,i,i',t,T
11545,2,11,10,26,0.0
11546,2,11,10,27,0.0
11547,2,11,10,28,0.0
11548,2,11,10,29,0.0
11549,2,11,10,30,-0.0
11550,2,11,11,1,-0.0
11551,2,11,11,2,-0.0
11552,2,11,11,3,-0.0
11553,2,11,11,4,-0.0
11554,2,11,11,5,-0.0
11555,2,11,11,6,-0.0
11556,2,11,11,7,-0.0
11557,2,11,11,8,-0.0
11558,2,11,11,9,-0.0
11559,2,11,11,10,-0.0
11560,2,11,11,11,-0.0
11561,2,11,11,12,-0.0
11562,2,11,11,13,-0.0
11563,2,11,11,14,-0.0
11564,2,11,11,15,-0.0
11565,2,11,11,16,-0.0
11566,2,11,11,17,-0.0
11567,2,11,11,18,-0.0
11568,2,11,11,19,-0.0
11569,2,11,11,20,-0.0
11570,2,11,11,21,-0.0
11571,2,11,11,22,-0.0
11572,2,11,11,23,-0.0
11573,2,11,11,24,-0.0
11574,2,11,11,25,-0.0
11575,2,11,11,26,-0.0
11576,2,11,11,27,-0.0
11577,2,11,11,28,-0.0
11578,2,11,11,29,-0.0
11579,2,11,11,30,-0.0
11580,2,11,12,1,0.0
11581,2,11,12,2,0.0
11582,2,11,12,3,0.0
11583,2,11,12,4,0.0
11584,2,11,12,5,0.0
11585,2,11,12,6,0.0
11586,2,11,12,7,0.0
11587,2,11,12,8,0.0
11588,2,11,12,9,0.0
11589,2,11,12,10,0.0
11590,2,11,12,11,0.0
11591,2,11,12,12,0.0
11592,2,11,12,13,0.0
11593,2,11,12,14,0.0
11594,2,11,12,15,0.0
11595,2,11,12,16,0.0
11596,2,11,12,17,0.0
11597,2,11,12,18,0.0
11598,2,11,12,19,0.0
11599,2,11,12,20,0.0
11600,2,11,12,21,0.0
11601,2,11,12,22,0.0
11602,2,11,12,23,0.0
11603,2,11,12,24,0.0
11604,2,11,12,25,0.0
11605,2,11,12,26,0.0
11606,2,11,12,27,0.0
11607,2,11,12,28,0.0
11608,2,11,12,29,0.0
11609,2,11,12,30,-0.0
11610,2,11,13,1,0.0
11611,2,11,13,2,0.0
11612,2,11,13,3,0.0
11613,2,11,13,4,0.0
11614,2,11,13,5,0.0
11615,2,11,13,6,0.0
11616,2,11,13,7,0.0
11617,2,11,13,8,0.0
11618,2,11,13,9,0.0
11619,2,11,13,10,0.0
11620,2,11,13,11,0.0
11621,2,11,13,12,0.0
11622,2,11,13,13,0.0
11623,2,11,13,14,0.0
11624,2,11,13,15,0.0
11625,2,11,13,16,0.0
11626,2,11,13,17,0.0
11627,2,11,13,18,0.0
11628,2,11,13,19,0.0
11629,2,11,13,20,0.0
11630,2,11,13,21,0.0
11631,2,11,13,22,0.0
11632,2,11,13,23,0.0
11633,2,11,13,24,0.0
11634,2,11,13,25,0.0
11635,2,11,13,26,0.0
11636,2,11,13,27,0.0
11637,2,11,13,28,0.0
11638,2,11,13,29,0.0
11639,2,11,13,30,-0.0
11640,2,11,14,1,0.0
11641,2,11,14,2,0.0
11642,2,11,14,3,0.0
11643,2,11,14,4,0.0
11644,2,11,14,5,0.0
11645,2,11,14,6,0.0
11646,2,11,14,7,0.0
11647,2,11,14,8,0.0
11648,2,11,14,9,0.0
11649,2,11,14,10,0.0
11650,2,11,14,11,0.0
11651,2,11,14,12,0.0
11652,2,11,14,13,0.0
11653,2,11,14,14,0.0
11654,2,11,14,15,0.0
11655,2,11,14,16,0.0
11656,2,11,14,17,0.0
11657,2,11,14,18,0.0
11658,2,11,14,19,0.0
11659,2,11,14,20,0.0
11660,2,11,14,21,0.0
11661,2,11,14,22,0.0
11662,2,11,14,23,0.0
11663,2,11,14,24,0.0
11664,2,11,14,25,0.0
11665,2,11,14,26,0.0
11666,2,11,14,27,0.0
11667,2,11,14,28,0.0
11668,2,11,14,29,0.0
11669,2,11,14,30,-0.0
11670,2,11,15,1,0.0
11671,2,11,15,2,0.0
11672,2,11,15,3,0.0
11673,2,11,15,4,0.0
11674,2,11,15,5,0.0
11675,2,11,15,6,0.0
11676,2,11,15,7,0.0
11677,2,11,15,8,0.0
11678,2,11,15,9,0.0
11679,2,11,15,10,0.0
11680,2,11,15,11,0.0
11681,2,11,15,12,0.0
11682,2,11,15,13,0.0
11683,2,11,15,14,0.0
11684,2,11,15,15,0.0
11685,2,11,15,16,0.0
11686,2,11,15,17,0.0
11687,2,11,15,18,0.0
11688,2,11,15,19,0.0
11689,2,11,15,20,0.0
11690,2,11,15,21,0.0
11691,2,11,15,22,0.0
11692,2,11,15,23,0.0
11693,2,11,15,24,0.0
11694,2,11,15,25,0.0
11695,2,11,15,26,0.0
11696,2,11,15,27,0.0
11697,2,11,15,28,0.0
11698,2,11,15,29,0.0
11699,2,11,15,30,-0.0
11700,2,12,1,1,0.0
11701,2,12,1,2,0.0
11702,2,12,1,3,0.0
11703,2,12,1,4,0.0
11704,2,12,1,5,0.0
11705,2,12,1,6,0.0
11706,2,12,1,7,0.0
11707,2,12,1,8,0.0
11708,2,12,1,9,0.0
11709,2,12,1,10,0.0
11710,2,12,1,11,0.0
11711,2,12,1,12,0.0
11712,2,12,1,13,0.0
11713,2,12,1,14,0.0
11714,2,12,1,15,0.0
11715,2,12,1,16,0.0
11716,2,12,1,17,0.0
11717,2,12,1,18,0.0
11718,2,12,1,19,0.0
11719,2,12,1,20,0.0
11720,2,12,1,21,0.0
11721,2,12,1,22,0.0
11722,2,12,1,23,0.0
11723,2,12,1,24,0.0
11724,2,12,1,25,0.0
11725,2,12,1,26,0.0
11726,2,12,1,27,0.0
11727,2,12,1,28,0.0
11728,2,12,1,29,0.0
11729,2,12,1,30,-0.0
11730,2,12,2,1,0.0
11731,2,12,2,2,0.0
11732,2,12,2,3,0.0
11733,2,12,2,4,0.0
11734,2,12,2,5,0.0
11735,2,12,2,6,0.0
11736,2,12,2,7,0.0
11737,2,12,2,8,0.0
11738,2,12,2,9,0.0
11739,2,12,2,10,0.0
11740,2,12,2,11,0.0
11741,2,12,2,12,0.0
11742,2,12,2,13,0.0
11743,2,12,2,14,0.0
11744,2,12,2,15,0.0
11745,2,12,2,16,0.0
11746,2,12,2,17,0.0
11747,2,12,2,18,0.0
11748,2,12,2,19,0.0
11749,2,12,2,20,0.0
11750,2,12,2,21,0.0
11751,2,12,2,22,0.0
11752,2,12,2,23,0.0
11753,2,12,2,24,0.0
11754,2,12,2,25,0.0
11755,2,12,2,26,0.0
11756,2,12,2,27,0.0
11757,2,12,2,28,0.0
11758,2,12,2,29,0.0
11759,2,12,2,30,-0.0
11760,2,12,3,1,0.0
11761,2,12,3,2,0.0
11762,2,12,3,3,0.0
11763,2,12,3,4,0.0
11764,2,12,3,5,0.0
11765,2,12,3,6,0.0
11766,2,12,3,7,0.0
11767,2,12,3,8,0.0
11768,2,12,3,9,0.0
11769,2,12,3,10,0.0
11770,2,12,3,11,0.0
11771,2,12,3,12,0.0
11772,2,12,3,13,0.0
11773,2,12,3,14,0.0
11774,2,12,3,15,0.0
11775,2,12,3,16,0.0
11776,2,12,3,17,0.0
11777,2,12,3,18,0.0
11778,2,12,3,19,0.0
11779,2,12,3,20,0.0
11780,2,12,3,21,0.0
11781,2,12,3,22,0.0
11782,2,12,3,23,0.0
11783,2,12,3,24,0.0
11784,2,12,3,25,0.0
11785,2,12,3,26,0.0
11786,2,12,3,27,0.0
11787,2,12,3,28,0.0
11788,2,12,3,29,0.0
11789,2,12,3,30,-0.0
11790,2,12,4,1,0.0
11791,2,12,4,2,0.0
11792,2,12,4,3,0.0
11793,2,12,4,4,0.0
11794,2,12,4,5,0.0
11795,2,12,4,6,0.0
11796,2,12,4,7,0.0
11797,2,12,4,8,0.0
11798,2,12,4,9,0.0
11799,2,12,4,10,0.0
11800,2,12,4,11,0.0
11801,2,12,4,12,0.0
11802,2,12,4,13,0.0
11803,2,12,4,14,0.0
11804,2,12,4,15,0.0
11805,2,12,4,16,0.0
11806,2,12,4,17,0.0
11807,2,12,4,18,0.0
11808,2,12,4,19,0.0
11809,2,12,4,20,0.0
11810,2,12,4,21,0.0
11811,2,12,4,22,0.0
11812,2,12,4,23,0.0
11813,2,12,4,24,0.0
11814,2,12,4,25,0.0
11815,2,12,4,26,0.0
11816,2,12,4,27,0.0
11817,2,12,4,28,0.0
11818,2,12,4,29,0.0
11819,2,12,4,30,-0.0
11820,2,12,5,1,0.0
11821,2,12,5,2,0.0
11822,2,12,5,3,0.0
11823,2,12,5,4,0.0
11824,2,12,5,5,0.0
11825,2,12,5,6,0.0
11826,2,12,5,7,0.0
11827,2,12,5,8,0.0
11828,2,12,5,9,0.0
11829,2,12,5,10,0.0
11830,2,12,5,11,0.0
11831,2,12,5,12,0.0
11832,2,12,5,13,0.0
11833,2,12,5,14,0.0
11834,2,12,5,15,0.0
11835,2,12,5,16,0.0
11836,2,12,5,17,0.0
11837,2,12,5,18,0.0
11838,2,12,5,19,0.0
11839,2,12,5,20,0.0
11840,2,12,5,21,0.0
11841,2,12,5,22,0.0
11842,2,12,5,23,0.0
11843,2,12,5,24,0.0
11844,2,12,5,25,0.0
11845,2,12,5,26,0.0
11846,2,12,5,27,0.0
11847,2,12,5,28,0.0
11848,2,12,5,29,0.0
11849,2,12,5,30,-0.0
11850,2,12,6,1,0.0
11851,2,12,6,2,0.0
11852,2,12,6,3,0.0
11853,2,12,6,4,0.0
11854,2,12,6,5,0.0
11855,2,12,6,6,0.0
11856,2,12,6,7,0.0
11857,2,12,6,8,0.0
11858,2,12,6,9,0.0
11859,2,12,6,10,0.0
11860,2,12,6,11,0.0
11861,2,12,6,12,0.0
11862,2,12,6,13,0.0
11863,2,12,6,14,0.0
11864,2,12,6,15,0.0
11865,2,12,6,16,0.0
11866,2,12,6,17,0.0
11867,2,12,6,18,0.0
11868,2,12,6,19,0.0
11869,2,12,6,20,0.0
11870,2,12,6,21,0.0
11871,2,12,6,22,0.0
11872,2,12,6,23,0.0
11873,2,12,6,24,0.0
11874,2,12,6,25,0.0
11875,2,12,6,26,0.0
11876,2,12,6,27,0.0
11877,2,12,6,28,0.0
11878,2,12,6,29,0.0
11879,2,12,6,30,-0.0
11880,2,12,7,1,0.0
11881,2,12,7,2,0.0
11882,2,12,7,3,0.0
11883,2,12,7,4,0.0
11884,2,12,7,5,0.0
11885,2,12,7,6,0.0
11886,2,12,7,7,0.0
11887,2,12,7,8,0.0
11888,2,12,7,9,0.0
11889,2,12,7,10,0.0
11890,2,12,7,11,0.0
11891,2,12,7,12,0.0
11892,2,12,7,13,0.0
11893,2,12,7,14,0.0
11894,2,12,7,15,0.0
11895,2,12,7,16,0.0
11896,2,12,7,17,0.0
11897,2,12,7,18,0.0
11898,2,12,7,19,0.0
11899,2,12,7,20,0.0
11900,2,12,7,21,0.0
11901,2,12,7,22,0.0
11902,2,12,7,23,0.0
11903,2,12,7,24,0.0
11904,2,12,7,25,0.0
11905,2,12,7,26,0.0
11906,2,12,7,27,0.0
11907,2,12,7,28,0.0
11908,2,12,7,29,0.0
11909,2,12,7,30,-0.0
11910,2,12,8,1,0.0
11911,2,12,8,2,0.0
11912,2,12,8,3,0.0
11913,2,12,8,4,0.0
11914,2,12,8,5,0.0
11915,2,12,8,6,0.0
11916,2,12,8,7,0.0
11917,2,12,8,8,0.0
11918,2,12,8,9,0.0
11919,2,12,8,10,0.0
11920,2,12,8,11,0.0
11921,2,12,8,12,0.0
11922,2,12,8,13,0.0
11923,2,12,8,14,0.0
11924,2,12,8,15,0.0
11925,2,12,8,16,0.0
11926,2,12,8,17,0.0
11927,2,12,8,18,0.0
11928,2,12,8,19,0.0
11929,2,12,8,20,0.0
11930,2,12,8,21,0.0
11931,2,12,8,22,0.0
11932,2,12,8,23,0.0
11933,2,12,8,24,0.0
11934,2,12,8,25,0.0
11935,2,12,8,26,0.0
11936,2,12,8,27,0.0
11937,2,12,8,28,0.0
11938,2,12,8,29,0.0
11939,2,12,8,30,-0.0
11940,2,12,9,1,0.0
11941,2,12,9,2,0.0
11942,2,12,9,3,0.0
11943,2,12,9,4,0.0
11944,2,12,9,5,0.0
11945,2,12,9,6,0.0
11946,2,12,9,7,0.0
11947,2,12,9,8,0.0
11948,2,12,9,9,0.0
11949,2,12,9,10,0.0
11950,2,12,9,11,0.0
11951,2,12,9,12,0.0
11952,2,12,9,13,0.0
11953,2,12,9,14,0.0
11954,2,12,9,15,0.0
11955,2,12,9,16,0.0
11956,2,12,9,17,0.0
11957,2,12,9,18,0.0
11958,2,12,9,19,0.0
11959,2,12,9,20,0.0
11960,2,12,9,21,0.0
11961,2,12,9,22,0.0
11962,2,12,9,23,0.0
11963,2,12,9,24,0.0
11964,2,12,9,25,0.0
11965,2,12,9,26,0.0
11966,2,12,9,27,0.0
11967,2,12,9,28,0.0
11968,2,12,9,29,0.0
11969,2,12,9,30,-0.0
11970,2,12,10,1,0.0
11971,2,12,10,2,0.0
11972,2,12,10,3,0.0
11973,2,12,10,4,0.0
11974,2,12,10,5,0.0
11975,2,12,10,6,0.0
11976,2,12,10,7,0.0
11977,2,12,10,8,0.0
11978,2,12,10,9,0.0
11979,2,12,10,10,0.0
11980,2,12,10,11,0.0
11981,2,12,10,12,0.0
11982,2,12,10,13,0.0
11983,2,12,10,14,0.0
11984,2,12,10,15,0.0
11985,2,12,10,16,0.0
11986,2,12,10,17,0.0
11987,2,12,10,18,0.0
11988,2,12,10,19,0.0
11989,2,12,10,20,0.0
11990,2,12,10,21,0.0
11991,2,12,10,22,0.0
11992,2,12,10,23,0.0
11993,2,12,10,24,0.0
11994,2,12,10,25,0.0
11995,2,12,10,26,0.0
11996,2,12,10,27,0.0
11997,2,12,10,28,0.0
11998,2,12,10,29,0.0
11999,2,12,10,30,-0.0
12000,2,12,11,1,0.0
12001,2,12,11,2,0.0
12002,2,12,11,3,0.0
12003,2,12,11,4,0.0
12004,2,12,11,5,0.0
12005,2,12,11,6,0.0
12006,2,12,11,7,0.0
12007,2,12,11,8,0.0
12008,2,12,11,9,0.0
12009,2,12,11,10,0.0
12010,2,12,11,11,0.0
12011,2,12,11,12,0.0
12012,2,12,11,13,0.0
12013,2,12,11,14,0.0
12014,2,12,11,15,0.0
12015,2,12,11,16,0.0
12016,2,12,11,17,0.0
12017,2,12,11,18,0.0
12018,2,12,11,19,0.0
12019,2,12,11,20,0.0
12020,2,12,11,21,0.0
12021,2,12,11,22,0.0
12022,2,12,11,23,0.0
12023,2,12,11,24,0.0
12024,2,12,11,25,0.0
12025,2,12,11,26,0.0
12026,2,12,11,27,0.0
12027,2,12,11,28,0.0
12028,2,12,11,29,0.0
12029,2,12,11,30,-0.0
12030,2,12,12,1,-0.0
12031,2,12,12,2,-0.0
12032,2,12,12,3,-0.0
12033,2,12,12,4,-0.0
12034,2,12,12,5,-0.0
12035,2,12,12,6,-0.0
12036,2,12,12,7,-0.0
12037,2,12,12,8,-0.0
12038,2,12,12,9,-0.0
12039,2,12,12,10,-0.0
12040,2,12,12,11,-0.0
12041,2,12,12,12,-0.0
12042,2,12,12,13,-0.0
12043,2,12,12,14,-0.0
12044,2,12,12,15,-0.0
12045,2,12,12,16,-0.0
12046,2,12,12,17,-0.0
12047,2,12,12,18,-0.0
12048,2,12,12,19,-0.0
12049,2,12,12,20,-0.0
12050,2,12,12,21,-0.0
12051,2,12,12,22,-0.0
12052,2,12,12,23,-0.0
12053,2,12,12,24,-0.0
12054,2,12,12,25,-0.0
12055,2,12,12,26,-0.0
12056,2,12,12,27,-0.0
12057,2,12,12,28,-0.0
12058,2,12,12,29,-0.0
12059,2,12,12,30,-0.0
12060,2,12,13,1,0.0
12061,2,12,13,2,0.0
12062,2,12,13,3,0.0
12063,2,12,13,4,0.0
12064,2,12,13,5,0.0
12065,2,12,13,6,0.0
12066,2,12,13,7,0.0
12067,2,12,13,8,0.0
12068,2,12,13,9,0.0
12069,2,12,13,10,0.0
12070,2,12,13,11,0.0
12071,2,12,13,12,0.0
12072,2,12,13,13,0.0
12073,2,12,13,14,0.0
12074,2,12,13,15,0.0
12075,2,12,13,16,0.0
12076,2,12,13,17,0.0
12077,2,12,13,18,0.0
12078,2,12,13,19,0.0
12079,2,12,13,20,0.0
12080,2,12,13,21,0.0
12081,2,12,13,22,0.0
12082,2,12,13,23,0.0
12083,2,12,13,24,0.0
12084,2,12,13,25,0.0
12085,2,12,13,26,0.0
12086,2,12,13,27,0.0
12087,2,12,13,28,0.0
12088,2,12,13,29,0.0
12089,2,12,13,30,-0.0
12090,2,12,14,1,0.0
12091,2,12,14,2,0.0
12092,2,12,14,3,0.0
12093,2,12,14,4,0.0
12094,2,12,14,5,0.0
12095,2,12,14,6,0.0
12096,2,12,14,7,0.0
12097,2,12,14,8,0.0
12098,2,12,14,9,0.0
12099,2,12,14,10,0.0
12100,2,12,14,11,0.0
12101,2,12,14,12,0.0
12102,2,12,14,13,0.0
12103,2,12,14,14,0.0
12104,2,12,14,15,0.0
12105,2,12,14,16,0.0
12106,2,12,14,17,0.0
12107,2,12,14,18,0.0
12108,2,12,14,19,0.0
12109,2,12,14,20,0.0
12110,2,12,14,21,0.0
12111,2,12,14,22,0.0
12112,2,12,14,23,0.0
12113,2,12,14,24,0.0
12114,2,12,14,25,0.0
12115,2,12,14,26,0.0
12116,2,12,14,27,0.0
12117,2,12,14,28,0.0
12118,2,12,14,29,0.0
12119,2,12,14,30,-0.0
12120,2,12,15,1,0.0
12121,2,12,15,2,0.0
12122,2,12,15,3,0.0
12123,2,12,15,4,0.0
12124,2,12,15,5,0.0
12125,2,12,15,6,0.0
12126,2,12,15,7,0.0
12127,2,12,15,8,0.0
12128,2,12,15,9,0.0
12129,2,12,15,10,0.0
12130,2,12,15,11,0.0
12131,2,12,15,12,0.0
12132,2,12,15,13,0.0
12133,2,12,15,14,0.0
12134,2,12,15,15,0.0
12135,2,12,15,16,0.0
12136,2,12,15,17,0.0
12137,2,12,15,18,0.0
12138,2,12,15,19,0.0
12139,2,12,15,20,0.0
12140,2,12,15,21,0.0
12141,2,12,15,22,0.0
12142,2,12,15,23,0.0
12143,2,12,15,24,0.0
12144,2,12,15,25,0.0
12145,2,12,15,26,0.0
12146,2,12,15,27,0.0
12147,2,12,15,28,0.0
12148,2,12,15,29,0.0
12149,2,12,15,30,-0.0
12150,2,13,1,1,0.0
12151,2,13,1,2,0.0
12152,2,13,1,3,0.0
12153,2,13,1,4,0.0
12154,2,13,1,5,0.0
12155,2,13,1,6,0.0
12156,2,13,1,7,0.0
12157,2,13,1,8,0.0
12158,2,13,1,9,0.0
12159,2,13,1,10,0.0
12160,2,13,1,11,0.0
12161,2,13,1,12,0.0
12162,2,13,1,13,0.0
12163,2,13,1,14,0.0
12164,2,13,1,15,0.0
12165,2,13,1,16,0.0
12166,2,13,1,17,0.0
12167,2,13,1,18,0.0
12168,2,13,1,19,0.0
12169,2,13,1,20,0.0
12170,2,13,1,21,0.0
12171,2,13,1,22,0.0
12172,2,13,1,23,0.0
12173,2,13,1,24,0.0
12174,2,13,1,25,0.0
12175,2,13,1,26,0.0
12176,2,13,1,27,0.0
12177,2,13,1,28,0.0
12178,2,13,1,29,0.0
12179,2,13,1,30,-0.0
12180,2,13,2,1,0.0
12181,2,13,2,2,0.0
12182,2,13,2,3,0.0
12183,2,13,2,4,0.0
12184,2,13,2,5,0.0
12185,2,13,2,6,0.0
12186,2,13,2,7,0.0
12187,2,13,2,8,0.0
12188,2,13,2,9,0.0
12189,2,13,2,10,0.0
12190,2,13,2,11,0.0
12191,2,13,2,12,0.0
12192,2,13,2,13,0.0
12193,2,13,2,14,0.0
12194,2,13,2,15,0.0
12195,2,13,2,16,0.0
12196,2,13,2,17,0.0
12197,2,13,2,18,0.0
12198,2,13,2,19,0.0
12199,2,13,2,20,0.0
12200,2,13,2,21,0.0
12201,2,13,2,22,0.0
12202,2,13,2,23,0.0
12203,2,13,2,24,0.0
12204,2,13,2,25,0.0
12205,2,13,2,26,0.0
12206,2,13,2,27,0.0
12207,2,13,2,28,0.0
12208,2,13,2,29,0.0
12209,2,13,2,30,-0.0
12210,2,13,3,1,0.0
12211,2,13,3,2,0.0
12212,2,13,3,3,0.0
12213,2,13,3,4,0.0
12214,2,13,3,5,0.0
12215,2,13,3,6,0.0
12216,2,13,3,7,0.0
12217,2,13,3,8,0.0
12218,2,13,3,9,0.0
12219,2,13,3,10,0.0
12220,2,13,3,11,0.0
12221,2,13,3,12,0.0
12222,2,13,3,13,0.0
12223,2,13,3,14,0.0
12224,2,13,3,15,0.0
12225,2,13,3,16,0.0
12226,2,13,3,17,0.0
12227,2,13,3,18,0.0
12228,2,13,3,19,0.0
12229,2,13,3,20,0.0
12230,2,13,3,21,0.0
12231,2,13,3,22,0.0
12232,2,13,3,23,0.0
12233,2,13,3,24,0.0
12234,2,13,3,25,0.0
12235,2,13,3,26,0.0
12236,2,13,3,27,0.0
12237,2,13,3,28,0.0
12238,2,13,3,29,0.0
12239,2,13,3,30,-0.0
12240,2,13,4,1,0.0
12241,2,13,4,2,0.0
12242,2,13,4,3,0.0
12243,2,13,4,4,0.0
12244,2,13,4,5,0.0
12245,2,13,4,6,0.0
12246,2,13,4,7,0.0
12247,2,13,4,8,0.0
12248,2,13,4,9,0.0
12249,2,13,4,10,0.0
12250,2,13,4,11,0.0
12251,2,13,4,12,0.0
12252,2,13,4,13,0.0
12253,2,13,4,14,0.0
12254,2,13,4,15,0.0
12255,2,13,4,16,0.0
12256,2,13,4,17,0.0
12257,2,13,4,18,0.0
12258,2,13,4,19,0.0
12259,2,13,4,20,0.0
12260,2,13,4,21,0.0
12261,2,13,4,22,0.0
12262,2,13,4,23,0.0
12263,2,13,4,24,0.0
12264,2,13,4,25,0.0
12265,2,13,4,26,0.0
12266,2,13,4,27,0.0
12267,2,13,4,28,0.0
12268,2,13,4,29,0.0
12269,2,13,4,30,-0.0
12270,2,13,5,1,0.0
12271,2,13,5,2,0.0
12272,2,13,5,3,0.0
12273,2,13,5,4,0.0
12274,2,13,5,5,0.0
12275,2,13,5,6,0.0
12276,2,13,5,7,0.0
12277,2,13,5,8,0.0
12278,2,13,5,9,0.0
12279,2,13,5,10,0.0
12280,2,13,5,11,0.0
12281,2,13,5,12,0.0
12282,2,13,5,13,0.0
12283,2,13,5,14,0.0
12284,2,13,5,15,0.0
12285,2,13,5,16,0.0
12286,2,13,5,17,0.0
12287,2,13,5,18,0.0
12288,2,13,5,19,0.0
12289,2,13,5,20,0.0
12290,2,13,5,21,0.0
12291,2,13,5,22,0.0
12292,2,13,5,23,0.0
12293,2,13,5,24,0.0
12294,2,13,5,25,0.0
12295,2,13,5,26,0.0
12296,2,13,5,27,0.0
12297,2,13,5,28,0.0
12298,2,13,5,29,0.0
12299,2,13,5,30,-0.0
12300,2,13,6,1,0.0
12301,2,13,6,2,0.0
12302,2,13,6,3,0.0
12303,2,13,6,4,0.0
12304,2,13,6,5,0.0
12305,2,13,6,6,0.0
12306,2,13,6,7,0.0
12307,2,13,6,8,0.0
12308,2,13,6,9,0.0
12309,2,13,6,10,0.0
12310,2,13,6,11,0.0
12311,2,13,6,12,0.0
12312,2,13,6,13,0.0
12313,2,13,6,14,0.0
12314,2,13,6,15,0.0
12315,2,13,6,16,0.0
12316,2,13,6,17,0.0
12317,2,13,6,18,0.0
12318,2,13,6,19,0.0
12319,2,13,6,20,0.0
12320,2,13,6,21,0.0
12321,2,13,6,22,0.0
12322,2,13,6,23,0.0
12323,2,13,6,24,0.0
12324,2,13,6,25,0.0
12325,2,13,6,26,0.0
12326,2,13,6,27,0.0
12327,2,13,6,28,0.0
12328,2,13,6,29,0.0
12329,2,13,6,30,-0.0
12330,2,13,7,1,0.0
12331,2,13,7,2,0.0
12332,2,13,7,3,0.0
12333,2,13,7,4,0.0
12334,2,13,7,5,0.0
12335,2,13,7,6,0.0
12336,2,13,7,7,0.0
12337,2,13,7,8,0.0
12338,2,13,7,9,0.0
12339,2,13,7,10,0.0
12340,2,13,7,11,0.0
12341,2,13,7,12,0.0
12342,2,13,7,13,0.0
12343,2,13,7,14,0.0
12344,2,13,7,15,0.0
12345,2,13,7,16,0.0
12346,2,13,7,17,0.0
12347,2,13,7,18,0.0
12348,2,13,7,19,0.0
12349,2,13,7,20,0.0
12350,2,13,7,21,0.0
12351,2,13,7,22,0.0
12352,2,13,7,23,0.0
12353,2,13,7,24,0.0
12354,2,13,7,25,0.0
12355,2,13,7,26,0.0
12356,2,13,7,27,0.0
12357,2,13,7,28,0.0
12358,2,13,7,29,0.0
12359,2,13,7,30,-0.0
12360,2,13,8,1,0.0
12361,2,13,8,2,0.0
12362,2,13,8,3,0.0
12363,2,13,8,4,0.0
12364,2,13,8,5,0.0
12365,2,13,8,6,0.0
12366,2,13,8,7,0.0
12367,2,13,8,8,0.0
12368,2,13,8,9,0.0
12369,2,13,8,10,0.0
12370,2,13,8,11,0.0
12371,2,13,8,12,0.0
12372,2,13,8,13,0.0
12373,2,13,8,14,0.0
12374,2,13,8,15,0.0
12375,2,13,8,16,0.0
12376,2,13,8,17,0.0
12377,2,13,8,18,0.0
12378,2,13,8,19,0.0
12379,2,13,8,20,0.0
12380,2,13,8,21,0.0
12381,2,13,8,22,0.0
12382,2,13,8,23,0.0
12383,2,13,8,24,0.0
12384,2,13,8,25,0.0
12385,2,13,8,26,0.0
12386,2,13,8,27,0.0
12387,2,13,8,28,0.0
12388,2,13,8,29,0.0
12389,2,13,8,30,-0.0
12390,2,13,9,1,0.0
12391,2,13,9,2,0.0
12392,2,13,9,3,0.0
12393,2,13,9,4,0.0
12394,2,13,9,5,0.0
12395,2,13,9,6,0.0
12396,2,13,9,7,0.0
12397,2,13,9,8,0.0
12398,2,13,9,9,0.0
12399,2,13,9,10,0.0
12400,2,13,9,11,0.0
12401,2,13,9,12,0.0
12402,2,13,9,13,0.0
12403,2,13,9,14,0.0
12404,2,13,9,15,0.0
12405,2,13,9,16,0.0
12406,2,13,9,17,0.0
12407,2,13,9,18,0.0
12408,2,13,9,19,0.0
12409,2,13,9,20,0.0
12410,2,13,9,21,0.0
12411,2,13,9,22,0.0
12412,2,13,9,23,0.0
12413,2,13,9,24,0.0
12414,2,13,9,25,0.0
12415,2,13,9,26,0.0
12416,2,13,9,27,0.0
12417,2,13,9,28,0.0
12418,2,13,9,29,0.0
12419,2,13,9,30,-0.0
12420,2,13,10,1,0.0
12421,2,13,10,2,0.0
12422,2,13,10,3,0.0
12423,2,13,10,4,0.0
12424,2,13,10,5,0.0
12425,2,13,10,6,0.0
12426,2,13,10,7,0.0
12427,2,13,10,8,0.0
12428,2,13,10,9,0.0
12429,2,13,10,10,0.0
12430,2,13,10,11,0.0
12431,2,13,10,12,0.0
12432,2,13,10,13,0.0
12433,2,13,10,14,0.0
12434,2,13,10,15,0.0
12435,2,13,10,16,0.0
12436,2,13,10,17,0.0
12437,2,13,10,18,0.0
12438,2,13,10,19,0.0
12439,2,13,10,20,0.0
12440,2,13,10,21,0.0
12441,2,13,10,22,0.0
12442,2,13,10,23,0.0
12443,2,13,10,24,0.0
12444,2,13,10,25,0.0
12445,2,13,10,26,0.0
12446,2,13,10,27,0.0
12447,2,13,10,28,0.0
12448,2,13,10,29,0.0
12449,2,13,10,30,-0.0
12450,2,13,11,1,0.0
12451,2,13,11,2,0.0
12452,2,13,11,3,0.0
12453,2,13,11,4,0.0
12454,2,13,11,5,0.0
12455,2,13,11,6,0.0
12456,2,13,11,7,0.0
12457,2,13,11,8,0.0
12458,2,13,11,9,0.0
12459,2,13,11,10,0.0
12460,2,13,11,11,0.0
12461,2,13,11,12,0.0
12462,2,13,11,13,0.0
12463,2,13,11,14,0.0
12464,2,13,11,15,0.0
12465,2,13,11,16,0.0
12466,2,13,11,17,0.0
12467,2,13,11,18,0.0
12468,2,13,11,19,0.0
12469,2,13,11,20,0.0
12470,2,13,11,21,0.0
